a,b,15 roots, , , , , , , , , , , , , , , , , , , ,16 roots, , , , , , , , , , , , , , , , , , , 
-4.0,1.5999999999999996,-1.4721050528973283,-1.1218664606345414,0.8213484271149797,0.5495144857124293,-0.4873240983038396,-0.29010117342359615,0.2733485595978108, , , , , , , , , , , , , ,-1.479482636055915,-1.12826850794951,0.8277685932589213,0.669588401209603,0.5799085534224099,0.2674804323912191,-0.12304185958577575, , , , , , , , , , , , , 
-4.0,1.7000000000000002,-1.5728345162750097,-1.0936767677197938,0.8014056175477628,0.5515106565226615,-0.49259654030962924,-0.2877966753860877,0.2723229939377789, , , , , , , , , , , , , ,-1.5807701521193764,-1.099927530212094,0.807426553887751,0.6745604493387269,0.577027208401942,0.2679417031877341,-0.13069688728245027, , , , , , , , , , , , , 
-4.0,1.7999999999999998,-1.669023048220073,-1.0725630952941732,0.7253442818290504,0.5534610818657267,-0.49737611872687,-0.28571805814288315,0.2713444107688125, , , , , , , , , , , , , ,-1.6774641525266345,-1.078745388446631,0.7899546694656457,0.6795716651996985,0.5743890059494805,0.26839381036759297,-0.1383187175437158, , , , , , , , , , , , , 
-4.0,1.9000000000000004,-1.7634529863093809,-1.0551384659358605,0.7147976299355765,0.5553708811255479,-0.5017509980343832,-0.28382538331290885,0.27040883174783303, , , , , , , , , , , , , ,-1.7723806704314264,-1.0612993497218044,0.7764278243510592,0.6847657229637473,0.5719493845214332,0.26883715209163644,-0.14588327481878174, , , , , , , , , , , , , 
-4.0,2.0,-1.8571090737415386,-1.039927004102962,0.7076900069040863,0.5572439042736096,-0.5057867459069445,-0.2820892219918408,0.2695130490282306, , , , , , , , , , , , , ,-1.8665152681466943,-1.0461012749601941,0.7650996496990444,0.6903468121135782,0.569676690661526,0.2692720453602784,-0.15335349364754594, , , , , , , , , , , , , 
-4.0,2.0999999999999996,-1.9503993743901362,-1.0261316613452331,0.7020486876499399,0.5590858027920776,-0.5095376342353873,-0.2804852805327344,0.2686535928133054, , , , , , , , , , , , , ,-1.9602803145739869,-1.0323490077016801,0.7545332066725693,0.696687370179786,0.567544901681561,0.2696992735617731,-0.1606762090015249, , , , , , , , , , , , , 
-4.0,2.2,-2.0435080093513758,-1.0132617474095238,0.6972551962267771,0.5609004339369427,-0.5130443633714922,-0.2789954141695617,0.2678278473748365, , , , , , , , , , , , , ,-2.053861837368495,-1.0195497285324049,0.7431936092007823,0.7047581807288839,0.5655373744574536,0.2701184376003355,-0.1677815147264294, , , , , , , , , , , , , 
-4.0,2.3,-2.1365228646363956,-1.0009852333581641,0.6930230889232043,0.5626908507641066,-0.5163389282583957,-0.27760520807519334,0.26703361786106594, , , , , , , , , , , , , ,-2.147348624371071,-1.007370791191058,0.5636380087322445,0.27053029786436744,-0.1745875929478673, , , , , , , , , , , , , , , 
-4.0,2.4000000000000004,-2.2294877109135527,-0.989059514684803,0.6891923366339407,0.5644616720116212,-0.519449564173415,-0.2763021639121507,0.2662685904136164, , , , , , , , , , , , , ,-2.2407848933330863,-0.9955698893594731,0.5618336541573457,0.27093513363801996,-0.18101204583204097, , , , , , , , , , , , , , , 
-4.0,2.5,-2.322425120807058,-0.9772948024991371,0.6856630593469435,0.5662167034383113,-0.5223989602043351,-0.2750761282199519,0.26553070691486924, , , , , , , , , , , , , ,-2.334193446883716,-0.9839582064682508,0.5601157959337153,0.2713330041348302,-0.1869870933835972, , , , , , , , , , , , , , , 
