a,b,15 roots, , , , , , , , , , , , , , , , , , , ,16 roots, , , , , , , , , , , , , , , , , , , 
-4.0,-4.0,3.704754189207608,-1.1505773967288069,-1.1051330842448879,-1.0406050652874013,-0.9501958198826675,1.1673598278091777,1.118083529215001,1.0530902658654726,0.9625474981283162,0.8330957361075357,0.6322920043123988,-0.8205466411400063,-0.6185404027672994,0.24824389892373674,-0.23611940070962845, , , , , ,3.7230602136908715,-1.1552544816949923,-1.1157071312208493,-1.060169519565354,-0.9836851288920603,-0.8771152817494374,-0.7203831107433601,1.1714154900920428,1.1278473666548676,1.071890048511565,0.9952882092323122,0.8888187996157858,0.7327297581991777,-0.44993556948000774,0.4664686041210172, , , , , 
-4.0,-3.9,3.610187627051144,1.1697299714603366,1.1191051871511304,1.054048913158712,0.963544801046398,0.8342331497241484,0.6338086092485674,-1.15079906308338,-1.1054430456143407,-1.040988835546553,-0.950667983382045,-0.8211640241168903,-0.6194805867827545,0.2498771168572889,-0.2373451195035639, , , , , ,3.6280223958800777,-1.155453328876635,-1.1159868647522342,-1.0605139301068216,-0.9841008000917832,-0.877636675894739,-0.7211106429418677,1.1737912269006843,1.1287877650549498,1.0727696721566033,0.996190717188557,0.8898150803210143,0.7339614808824478,-0.4513894108174872,0.4686031142519677, , , , , 
-4.0,-3.8,3.515394813614871,1.1724863036166024,1.1201536548891384,1.0550388589275954,0.9645764525141783,0.8354091668304182,0.6353728919748948,-1.1510356816954725,-1.1057685088998317,-1.0413880641343987,-0.951156377878762,-0.8218000940717552,-0.6204457983955766,0.25156201030224795,-0.238600627993412, , , , , ,3.5327567116183847,-1.155666093597326,-1.1162811590943922,-1.0608727493997434,-0.9845312755992611,-0.8781744601454571,-0.7218585706095763,1.1765682677369003,1.129745715347929,1.0736748957723186,0.9971226676545607,0.8908446182921371,0.735232792265355,-0.4528749029051569,0.4707905737988071, , , , , 
-4.0,-3.7,3.420334484555335,1.1757029137861954,1.1212209754513163,1.0560579735460267,0.9656422049719642,0.836624419281508,0.6369860240778744,-1.151288737783208,-1.1061104974123679,-1.0418035208542198,-0.9516616737842518,-0.8224555222912334,-0.621436812539665,0.25330133951959144,-0.23988713866241215, , , , , ,3.4372215926595873,-1.1558942116829891,-1.1165910142227988,-1.0612467188242771,-0.9849771833850015,-0.8787292416514856,-0.7226275595979755,1.1798233843110029,1.1307123127744103,1.0746029394249732,0.9980833347500537,0.8919076691701038,-0.45439275566676623,0.7365445216378786,0.47303182791659304, , , , , 
-4.0,-3.6,3.3249558558219263,1.1794681506479758,1.1222977718458684,1.0571034544608224,0.966741478091497,0.8378793748392753,0.6386490933135729,-1.1515599087965513,-1.1064701047351042,-1.0422360076795998,-0.9521845620774747,-0.8231309969273285,-0.6224544187159101,0.2550980562823884,-0.2412059285893093, , , , , ,3.3413658776742006,-1.1561393121180747,-1.1169175013830432,-1.0616366110129147,-0.9854391702646306,-0.879301642666491,-0.7234182893028015,1.1836473579782547,1.1316776563405446,1.0755503695101003,0.9990716297332327,0.8930042928635322,0.737897392978415,-0.4559436789343104,0.4753276311624498, , , , , 
-4.0,-3.5,3.229195843372433,-1.1518510945643814,-1.1068484969073633,-1.0426863573355425,-0.9527257527744571,-0.82382722160442,-0.6234994193273814,1.1838873142930069,1.1233736415248592,1.0581718041643933,0.9678733146451957,0.8391743045417056,0.6403630808323804,-0.2425583432496807,0.25695531788991427, , , , , ,3.2451260091976586,-1.1564032485433,-1.117261765314978,-1.0620432281371113,-0.9859179001272771,-0.8798922990604543,-0.7242314511682356,1.1881474697245917,1.1326314223192218,1.076513121042816,1.0000860671385514,0.8941343217673156,0.7392920013796006,-0.45752837995834733,0.47767863019383516, , , , , 
-4.0,-3.4,3.132975250247366,1.1890861901299752,1.1244377252104036,1.0592588407723809,0.9690363394551753,0.8405092476724931,-1.1521644528637411,-1.1072469135885328,-1.0431554310355124,-0.9532859728594485,0.6421288356222183,-0.8245449136354969,-0.6245726276560392,0.25887650175129845,-0.24394580049578488, , , , , ,3.1484221888416046,-1.1566881366417432,-1.1176250253237823,-1.0624673992378755,-0.98641405156892,-0.8805018584214841,-0.7250677468480657,-0.45914756058538136,1.1934508938024908,1.1335635460923212,1.0774865601400454,1.0011247385016466,0.8952973281757826,0.7407287871303104,0.4800853446808294, , , , , 
-4.0,-3.3,3.0361934320625883,1.1952159690948965,1.1254793840637058,1.0603597479455615,0.9702287243198447,0.8418839749496163,0.6439470461361011,-1.1525024414718514,-1.1076666677568097,-1.0436441151780498,-0.9538659635810994,-0.8252848017883657,-0.6256748654355515,0.26086522035973536,-0.24536979470579331, , , , , ,3.05115299716062,-1.15699639860878,-1.1180085746796744,-1.0629099763744199,-0.986928314824092,-0.8811309776840595,-0.7259278859785228,-0.46080191407066234,1.199709590578175,1.1344649034749756,1.0784655890396404,1.0021852969213676,0.8964925919523166,0.7422080076130514,0.48254814640053884, , , , , 
-4.0,-3.2,2.9387206575206903,1.2024604309554003,1.1264888831961655,1.0614691679400248,0.97144816223269,0.843297950831037,0.6458182091635986,-1.1528678679691469,-1.1081091433691905,-1.0441533167719728,-0.9544664770058896,-0.8260476235365306,-0.6268069599708559,0.26292533638878524,-0.2468319010877246, , , , , ,2.9531876870520577,-1.1573308161429234,-1.118413777671852,-1.0633718293263723,-0.9874613878767243,-0.8817803202149224,-0.7268125835129899,1.2071076036054564,1.1353278747564757,1.0794447910554297,1.0032649557097857,0.8977190698124281,-0.46249212149433366,0.7437297073102801,0.4850672365270938, , , , , 
-4.0,-3.1,2.8403868616831245,-1.1532639488063496,-1.1085757902449616,-1.044683957325955,-0.9550882717090058,-0.8268341217236422,1.2110467987428502,1.1274579703030385,1.062581337146969,0.9726918544200214,0.8447502961503588,-0.627969740751607,0.6477425961277585,0.26506097752217284,-0.24833378011578852, , , , , ,2.8543548351197865,-1.1576945936793142,-1.1188420634454166,-1.0638538385457936,-0.9880139716190008,-0.8824505522814291,-0.7277225565660134,1.2158721665249501,1.1361467034401456,1.0804186072507187,1.0043605040174115,0.8989753678635405,-0.4642188477467161,0.7452936863789469,0.4876426211867117, , , , , 
