a,b,15 roots, , , , , , , , , , , , , , , , , , , ,16 roots, , , , , , , , , , , , , , , , , , , 
-4.0,-2.6,2.4206270584754352,-0.6429946742023688,-0.5750385316856864,-0.26623143860202303, , , , , , , , , , , , , , , , ,2.432803452966295,-0.5484027489442643,-0.2680771232350664, , , , , , , , , , , , , , , , , 
-4.0,-2.5,2.329080934340014,-0.6541834921786444,-0.5677351530558991,-0.2674734305653418, , , , , , , , , , , , , , , , ,2.340801515313594,-0.5526244458914606,-0.26718776175449194, , , , , , , , , , , , , , , , , 
-4.0,-2.4,2.2380344203634346,-0.6649484454032998,-0.5615252784076382,-0.268762927198709, , , , , , , , , , , , , , , , ,2.2493031465019397,-0.5573069530652193,-0.2662802886874215, , , , , , , , , , , , , , , , , 
-4.0,-2.3,2.147689409845056,-0.6759631727709456,-0.5559595465198802,-0.2701034591229694, , , , , , , , , , , , , , , , ,2.1585117873493163,-0.5625982247748477,-0.26535378861874126, , , , , , , , , , , , , , , , , 
-4.0,-2.2,2.0583328141555053,-0.6877984482979128,-0.550813829621297,-0.2714989583363921, , , , , , , , , , , , , , , , ,2.068716498451476,-0.56874429455305,-0.2644072746186116, , , , , , , , , , , , , , , , , 
-4.0,-2.1,1.9703679684608204,-0.7011479294683309,-0.5459562436655677,-0.27295382109645655, , , , , , , , , , , , , , , , ,1.980323537912867,-0.5762124880291997,-0.2634396803912442, , , , , , , , , , , , , , , , , 
-4.0,-2.0,1.8843491727980939,-0.7170311503780714,-0.5413003717949026,-0.274472983863899, , , , , , , , , , , , , , , , ,1.893891034608885,-0.727395902306905,-0.6743602035066705,-0.5861304013882689,-0.2624498512852703, , , , , , , , , , , , , , , 
-4.0,-1.9,1.801008175678641,-0.7368882753338709,-0.5367848913267751,-0.2760620155077285, , , , , , , , , , , , , , , , ,1.8101554510759774,-0.7578066548355437,-0.6378115487915865,-0.6037923372710607,-0.26143653393673544, , , , , , , , , , , , , , , 
-4.0,-1.7999999999999998,1.7212497285851154,-0.761403238552302,-0.5323633682770185,-0.2777272299688685, , , , , , , , , , , , , , , , ,1.730026802474748,-0.7812599048889904,-0.2603983643539639, , , , , , , , , , , , , , , , , 
-4.0,-1.7000000000000002,1.6460848015857514,-0.7875407076502416,-0.5279985882119638,-0.2794758257005352, , , , , , , , , , , , , , , , ,1.6545211141491858,-0.8030863294381688,-0.25933385408529996, , , , , , , , , , , , , , , , , 
-4.0,-1.6,1.5764826873318254,-0.8116392128507068,-0.5236591275085947,-0.28131605934247206, , , , , , , , , , , , , , , , ,1.5846114942956675,-0.824069599307233,-0.2582413741857319, , , , , , , , , , , , , , , , , 
-4.0,-1.5,1.513171346094631,-0.833291548091059,-0.5193171078174932,-0.28325746480335545, , , , , , , , , , , , , , , , ,1.5210276662108244,-0.8441694014768027,-0.2571191363473235, , , , , , , , , , , , , , , , , 
-4.0,-1.4,1.4564724568281424,-0.8531749199753713,-0.5149465980770449,-0.28531113283481213, , , , , , , , , , , , , , , , ,1.4640909229631223,-0.863287560124376,-0.2559651708897166, , , , , , , , , , , , , , , , , 
-4.0,-1.2999999999999998,1.4062576161228448,-0.8718193177424288,-0.5105223636520791,-0.2874900727375981, , , , , , , , , , , , , , , , ,1.4136709372724006,-0.8814539435929987,-0.25477730046909375, , , , , , , , , , , , , , , , , 
-4.0,-1.2000000000000002,1.362036482079105,-0.8895347229648705,-0.5060187745796885,-0.2898096874637615, , , , , , , , , , , , , , , , ,1.3692747368921623,-0.8987814705157946,-0.25355310907637835, , , , , , , , , , , , , , , , , 
-4.0,-1.1,1.323110943496368,-0.9065078748258376,-0.5014087340154778,-0.29228840842728127, , , , , , , , , , , , , , , , ,1.3302014950237242,-0.9154028859591653,-0.2522899046413533,0.1887267151548774,0.14598845771142943, , , , , , , , , , , , , , , 
-4.0,-1.0,1.2887191439191685,-0.9228708487642425,-0.49666249938788826,-0.294948560895875, , , , , , , , , , , , , , , , ,1.2956868721778023,-0.9314427882186709,-0.250984673990422,0.1988489173087014,0.1284687498993537, , , , , , , , , , , , , , , 
-4.0,-0.8999999999999999,1.2581316193724783,-0.9387334503672357,-0.49174625028512825,-0.2978175711003037, , , , , , , , , , , , , , , , ,1.2649992698752817,-0.9470123118357947,-0.24963402804889542,0.20551110395555344,0.11400316140351434, , , , , , , , , , , , , , , 
-4.0,-0.7999999999999998,1.2306990393904673,-0.9541953815791235,-0.48662020041997356,-0.3009296957714153, , , , , , , , , , , , , , , , ,1.2374875931891227,-0.9622114864069616,-0.24823413459410174,0.21068196119097954,0.10062748358080197, , , , , , , , , , , , , , , 
-4.0,-0.7000000000000002,1.2058666472373143,-0.9693504092068437,-0.4812359343536512,-0.3043285806493186, , , , , , , , , , , , , , , , ,1.2125956758511616,-0.9771327345913627,0.21497813043517414,-0.2467806348237815,0.08774042730911631, , , , , , , , , , , , , , , 
-4.0,-0.6000000000000001,1.1831706838950018,-0.9842883614479941,-0.4755324157171013,-0.30807119480390294, , , , , , , , , , , , , , , , ,1.1898586761677885,-0.9918638481389934,0.2186867504221781,-0.24526853908764407,0.07508077681069651, , , , , , , , , , , , , , , 
-4.0,-0.5,-0.9990968829405741,1.1622271591854232,-0.46942963158208756,-0.3122341754467996, , , , , , , , , , , , , , , , ,1.16889181642383,-1.0064904195037376,0.22196836958672822,-0.24369209468547748,0.06252243036313566, , , , , , , , , , , , , , , 
-4.0,-0.3999999999999999,1.1427186697224914,-1.013863336591855,-0.46281776481373965,-0.3169246967035604, , , , , , , , , , , , , , , , ,1.1493771698000772,-1.0210979987694455,0.224923127953738,-0.24204461647039943,0.050004695272763924, , , , , , , , , , , , , , , 
-4.0,-0.2999999999999998,-1.0286768604433196,1.1243819113790823,-0.4555371537324695,-0.32230061514567115, , , , , , , , , , , , , , , , ,1.1310511449287401,-1.035774193422454,0.22761825598939256,-0.2403182664127812,0.03750062640466445, , , , , , , , , , , , , , , 
-4.0,-0.20000000000000018,1.106996863241899,-1.043630583945526,-0.44733689193676185,-0.3286120617277332, , , , , , , , , , , , , , , , ,1.1136936465296488,-1.0506108604801694,0.23010135533374862,-0.2385037623530827,0.02500003665809376, , , , , , , , , , , , , , , 
-4.0,-0.10000000000000009,1.090377815051888,-1.0588240671311255,-0.4377745980851835,0.40853338605525363,0.36186013988503024,-0.33630198835121017, , , , , , , , , , , , , , ,1.097119084990013,-1.065706513469783,0.23240751753786612,-0.23658998613177365,0.01250000028638842, , , , , , , , , , , , , , , 
-4.0,0.0,-1.0743660726926,1.0743660726926032,0.42590192982040764,-0.42590192982040986,-0.34632115796176377,0.34632115796176416, , , , , , , , , , , , , , ,1.0811690699345304,-1.081169069934524,-0.23456344549540542,0.23456344549540667,0.0, , , , , , , , , , , , , , , 
-4.0,0.09999999999999964,-1.0903778150518797,1.0588240671311206,0.4377745980851857,-0.4085333860552516,-0.36186013988502785,0.3363019883512148, , , , , , , , , , , , , , ,-1.0971190849900185,1.0657065134697863,-0.23240751753786315,0.23658998613176732,-0.012500000286388514, , , , , , , , , , , , , , , 
-4.0,0.20000000000000018,-1.106996863241899,1.043630583945526,0.44733689193676185,0.3286120617277332, , , , , , , , , , , , , , , , ,-1.1136936465296488,1.0506108604801694,-0.23010135533374862,0.2385037623530827,-0.02500003665809376, , , , , , , , , , , , , , , 
-4.0,0.2999999999999998,1.0286768604433196,-1.1243819113790823,0.4555371537324695,0.32230061514567115, , , , , , , , , , , , , , , , ,-1.1310511449287315,1.035774193422453,-0.2276182559893919,0.24031826641277956,-0.03750062640466445, , , , , , , , , , , , , , , 
-4.0,0.40000000000000036,-1.1427186697224827,1.01386333659185,0.46281776481365094,0.3169246967035732, , , , , , , , , , , , , , , , ,-1.1493771698000848,1.0210979987694446,-0.2249231279537409,0.24204461647040373,-0.050004695272764334, , , , , , , , , , , , , , , 
-4.0,0.5,0.9990968829405766,-1.1622271591854243,0.46942963158208356,0.3122341754467931, , , , , , , , , , , , , , , , ,-1.16889181642383,1.0064904195037376,-0.22196836958672822,0.24369209468547748,-0.06252243036313566, , , , , , , , , , , , , , , 
-4.0,0.5999999999999996,-1.1831706838949987,0.984288361447994,0.4755324157170959,0.3080711948039127, , , , , , , , , , , , , , , , ,-1.1898586761677972,0.9918638481389941,-0.21868675042217708,0.2452685390876413,-0.07508077681069762, , , , , , , , , , , , , , , 
-4.0,0.7000000000000002,-1.2058666472372976,0.969350409206836,0.4812359343536495,0.3043285806493186, , , , , , , , , , , , , , , , ,-1.2125956758511616,0.9771327345913627,-0.21497813043517414,0.2467806348237815,-0.08774042730911631, , , , , , , , , , , , , , , 
-4.0,0.7999999999999998,-1.230699039390474,0.9541953815791173,0.486620200419974,0.3009296957714153, , , , , , , , , , , , , , , , ,-1.2374875931891227,0.9622114864069616,0.24823413459410174,-0.21068196119097954,-0.10062748358080197, , , , , , , , , , , , , , , 
-4.0,0.9000000000000004,-1.258131619372484,0.9387334503672357,0.491746250285117,0.29781757110029133, , , , , , , , , , , , , , , , ,-1.264999269875292,0.9470123118357856,0.24963402804889143,-0.20551110395555003,-0.11400316140351466, , , , , , , , , , , , , , , 
-4.0,1.0,-1.2887191439191685,0.9228708487642425,0.49666249938788826,0.294948560895875, , , , , , , , , , , , , , , , ,-1.2956868721778023,0.9314427882186709,0.250984673990422,-0.1988489173087014,-0.1284687498993537, , , , , , , , , , , , , , , 
-4.0,1.0999999999999996,-1.3231109434963795,0.9065078748258368,0.5014087340153606,0.2922884084272869, , , , , , , , , , , , , , , , ,-1.3302014950237238,0.9154028859591724,0.25228990464134937,-0.18872671515486725,-0.14598845771143637, , , , , , , , , , , , , , , 
-4.0,1.2000000000000002,-1.3620364820791058,0.8895347229648749,0.5060187745796885,0.2898096874637615, , , , , , , , , , , , , , , , ,-1.3692747368921623,0.8987814705157946,0.25355310907637835, , , , , , , , , , , , , , , , , 
-4.0,1.2999999999999998,-1.4062576161228448,0.8718193177424255,0.5105223636520791,0.2874900727375981, , , , , , , , , , , , , , , , ,-1.4136709372724006,0.8814539435929987,0.25477730046909375, , , , , , , , , , , , , , , , , 
-4.0,1.4000000000000004,-1.4564724568281446,0.8531749199753863,0.5149465980771049,0.2853111328348064, , , , , , , , , , , , , , , , ,-1.4640909229631272,0.8632875601243819,0.2559651708897216, , , , , , , , , , , , , , , , , 
-4.0,1.5,-1.513171346094631,0.833291548091059,0.5193171078174932,0.28325746480335545, , , , , , , , , , , , , , , , ,-1.5210276662108244,0.8441694014768027,0.2571191363473235, , , , , , , , , , , , , , , , , 
-4.0,1.5999999999999996,-1.5764826873318296,0.811639212850742,0.5236591275086747,0.28131605934246795, , , , , , , , , , , , , , , , ,-1.5846114942956662,0.8240695993072741,0.25824137418573684, , , , , , , , , , , , , , , , , 
-4.0,1.7000000000000002,-1.6460848015857514,0.7875407076502416,0.5279985882119638,0.2794758257005352, , , , , , , , , , , , , , , , ,-1.6545211141491858,0.8030863294381688,0.25933385408529996, , , , , , , , , , , , , , , , , 
-4.0,1.7999999999999998,-1.7212497285851154,0.761403238552302,0.5323633682770185,0.2777272299688685, , , , , , , , , , , , , , , , ,-1.730026802474748,0.7812599048889904,0.2603983643539639, , , , , , , , , , , , , , , , , 
-4.0,1.9000000000000004,-1.801008175678636,0.7368882753337477,0.5367848913268606,0.2760620155077263, , , , , , , , , , , , , , , , ,-1.8101554510759752,0.7578066548352876,0.6378115487927283,0.6037923372702891,0.2614365339367185, , , , , , , , , , , , , , , 
-4.0,2.0,-1.8843491727980939,0.7170311503780714,0.5413003717949026,0.274472983863899, , , , , , , , , , , , , , , , ,-1.893891034608885,0.727395902306905,0.6743602035066705,0.5861304013882689,0.2624498512852703, , , , , , , , , , , , , , , 
-4.0,2.0999999999999996,-1.970367968460816,0.7011479294683965,0.5459562436655518,0.27295382109649874, , , , , , , , , , , , , , , , ,-1.9803235379128665,0.5762124880297874,0.26343968039124105, , , , , , , , , , , , , , , , , 
-4.0,2.2,-2.0583328141555053,0.6877984482979128,0.550813829621297,0.2714989583363921, , , , , , , , , , , , , , , , ,-2.068716498451476,0.56874429455305,0.2644072746186116, , , , , , , , , , , , , , , , , 
-4.0,2.3,-2.147689409845056,0.6759631727709456,0.5559595465198802,0.2701034591229694, , , , , , , , , , , , , , , , ,-2.1585117873493163,0.5625982247748477,0.26535378861874126, , , , , , , , , , , , , , , , , 
-4.0,2.4000000000000004,-2.238034420363437,0.6649484454032808,0.5615252784076431,0.2687629271987292, , , , , , , , , , , , , , , , ,-2.2493031465019433,0.5573069530646311,0.26628028868717657, , , , , , , , , , , , , , , , , 
-4.0,2.5,-2.329080934340014,0.6541834921786444,0.5677351530558991,0.2674734305653418, , , , , , , , , , , , , , , , ,-2.340801515313594,0.5526244458914606,0.26718776175449194, , , , , , , , , , , , , , , , , 
-4.0,2.5999999999999996,-2.4206270584754357,0.6429946742027423,0.5750385316854864,0.26623143860198656, , , , , , , , , , , , , , , , ,-2.432803452966296,0.54840274894539,0.2680771232350629, , , , , , , , , , , , , , , , , 
-4.0,2.7,-2.5125311648115263,0.6299916844715024,0.5846738281400445,0.2650337693318122, , , , , , , , , , , , , , , , ,-2.5251662283460927,0.5445448841300028,0.26894922402747273, , , , , , , , , , , , , , , , , 
-4.0,2.8,-2.6046937188384702,0.2638775451603682, , , , , , , , , , , , , , , , , , ,-2.617789522837349,0.5409833044112963,0.26980485645265656, , , , , , , , , , , , , , , , , 
-4.0,2.9000000000000004,-2.697044425115893,0.2627601554281522, , , , , , , , , , , , , , , , , , ,-2.7106024827606614,0.5376687814285467,0.27064475982242936, , , , , , , , , , , , , , , , , 
-4.0,3.0,-2.7895333025993354,0.2616792245686541, , , , , , , , , , , , , , , , , , ,-2.803554727860014,0.5345641544254557,0.2714696249908247, , , , , , , , , , , , , , , , , 
-4.0,3.0999999999999996,-2.8821245370462343,0.26063258483318535, , , , , , , , , , , , , , , , , , ,-2.8966101566384848,0.531640573012437,0.27228009876887715, , , , , , , , , , , , , , , , , 
-4.0,3.2,-2.974792252207916,0.259618252847533, , , , , , , , , , , , , , , , , , ,-2.98974268466869,0.5288751182264179,0.27307678764333293, , , , , , , , , , , , , , , , , 
-4.0,3.3,-3.0675175933211993,0.2586344094573175, , , , , , , , , , , , , , , , , , ,-3.082933305156639,0.5262492312786712,0.2738602610986606, , , , , , , , , , , , , , , , , 
-4.0,3.4000000000000004,-3.1602867054855097,0.2576793821828541, , , , , , , , , , , , , , , , , , ,-3.1761680512995816,0.5237476385486862,0.2746310547364491, , , , , , , , , , , , , , , , , 
-4.0,3.5,-3.253089323193194,0.25675162993974093, , , , , , , , , , , , , , , , , , ,-3.269436574574552,0.5213575942784507,0.27538967294198285, , , , , , , , , , , , , , , , , 
-4.0,3.5999999999999996,-3.3459177790012133,0.2558497297856249, , , , , , , , , , , , , , , , , , ,-3.362731145474898,0.5190683333374481,0.27613659135545904, , , , , , , , , , , , , , , , , 
-4.0,3.7,-3.438766301349806,0.2549723651596057, , , , , , , , , , , , , , , , , , ,-3.456045945689835,0.5168706671540501,0.27687225908252777, , , , , , , , , , , , , , , , , 
-4.0,3.8,-3.531630513221605,0.2541183156940816, , , , , , , , , , , , , , , , , , ,-3.5493765627276916,0.5147566795996341,0.2775971006832442, , , , , , , , , , , , , , , , , 
-4.0,3.9000000000000004,-3.6245070713395147,0.2532864480721503, , , , , , , , , , , , , , , , , , ,-3.642719626203821,0.5127194940707233,0.2783115180454456, , , , , , , , , , , , , , , , , 
-4.0,4.0,-3.717393404463227,0.2524757080365164, , , , , , , , , , , , , , , , , , ,-3.7360725440232594,0.5107530928187581,0.27901589193305937, , , , , , , , , , , , , , , , , 
-3.9,-4.0,3.7173878644835954,-0.25157085835749654, , , , , , , , , , , , , , , , , , ,3.736066959068907,-0.50843245650795,-0.2801160333855065, , , , , , , , , , , , , , , , , 
-3.9,-3.9,3.624500458385063,-0.25237872564807284, , , , , , , , , , , , , , , , , , ,3.6427129595678034,-0.5103679620746383,-0.2794083509999283, , , , , , , , , , , , , , , , , 
-3.9,-3.8,3.531622583436054,-0.2532076400336134, , , , , , , , , , , , , , , , , , ,3.5493685685767558,-0.5123712198208109,-0.27869064818521666, , , , , , , , , , , , , , , , , 
-3.9,-3.7,3.438756746884653,-0.2540586510945736, , , , , , , , , , , , , , , , , , ,3.4560363136806527,-0.5144478047307459,-0.27796254361828293, , , , , , , , , , , , , , , , , 
-3.9,-3.6,3.345906208890159,-0.2549328870231868, , , , , , , , , , , , , , , , , , ,3.3627194814743353,-0.5166040577590475,-0.27722363485347007, , , , , , , , , , , , , , , , , 
-3.9,-3.5,3.2530752377999193,-0.25583156264196866, , , , , , , , , , , , , , , , , , ,3.2694223749017572,-0.5188472404991659,-0.2764734968414206, , , , , , , , , , , , , , , , , 
-3.9,-3.4,3.160269462130393,-0.2567559883456267, , , , , , , , , , , , , , , , , , ,3.176150668076659,-0.5211857329233733,-0.2757116799611886, , , , , , , , , , , , , , , , , 
-3.9,-3.3,3.0674963597211504,-0.25770758033460167, , , , , , , , , , , , , , , , , , ,3.082911899375717,-0.5236292885948318,-0.27493770818105173, , , , , , , , , , , , , , , , , 
-3.9,-3.2,2.9747659429743156,-0.2586878721957764, , , , , , , , , , , , , , , , , , ,2.989716162183225,-0.5261893701482615,-0.2741510766569996, , , , , , , , , , , , , , , , , 
-3.9,-3.1,2.8820917264991315,-0.25969852814885974, , , , , , , , , , , , , , , , , , ,2.896577080285453,-0.5288795972255731,-0.27335124945849254, , , , , , , , , , , , , , , , , 
-3.9,-3.0,2.789492104323733,-0.26074135809116494, , , , , , , , , , , , , , , , , , ,2.8035131960664668,-0.5317163571286158,-0.2725376567864661, , , , , , , , , , , , , , , , , 
-3.9,-2.9,2.696992324687727,-0.2618183350777522, , , , , , , , , , , , , , , , , , ,2.7105499609626746,-0.5347196563301096,-0.271709691912899, , , , , , , , , , , , , , , , , 
-3.9,-2.8,2.604627340616242,-0.26293161527364284, , , , , , , , , , , , , , , , , , ,2.6177226084715755,-0.5379143393403093,-0.27086670790486933, , , , , , , , , , , , , , , , , 
-3.9,-2.7,2.512445946332207,-0.2640835611779437, , , , , , , , , , , , , , , , , , ,2.525080322775672,-0.5413318890011013,-0.2700080137392849, , , , , , , , , , , , , , , , , 
-3.9,-2.6,2.420516796958505,-0.6314056960640961,-0.5836198638568861,-0.2652767686395761, , , , , , , , , , , , , , , , ,2.4326923046288704,-0.5450131855849785,-0.26913287016078713, , , , , , , , , , , , , , , , , 
-3.9,-2.5,2.3289371606002187,-0.6444181673760043,-0.5741105181901981,-0.26651409836504136, , , , , , , , , , , , , , , , ,2.3406565891679967,-0.5490129298773925,-0.2682404849317732, , , , , , , , , , , , , , , , , 
-3.9,-2.4,2.237845551052259,-0.6557849861473103,-0.5668069554595857,-0.267798712971365, , , , , , , , , , , , , , , , ,2.249112770558418,-0.5534071426670528,-0.2673300074103754, , , , , , , , , , , , , , , , , 
-3.9,-2.3,2.14743964218196,-0.6668260576049443,-0.5605610775709863,-0.2691341208651705, , , , , , , , , , , , , , , , ,2.1582600406376793,-0.5583068239415508,-0.266400522529065, , , , , , , , , , , , , , , , , 
-3.9,-2.2,2.058000786155526,-0.6782294799596073,-0.5549425433215195,-0.27052422811402543, , , , , , , , , , , , , , , , ,2.0683818644551506,-0.5638853222043172,-0.2654510439279218, , , , , , , , , , , , , , , , , 
-3.9,-2.1,1.969925363107377,-0.6906191332626485,-0.5497334141044198,-0.2719734008078818, , , , , , , , , , , , , , , , ,1.9798775046224022,-0.5704410780807901,-0.26448050605544327, , , , , , , , , , , , , , , , , 
-3.9,-2.0,1.883759762611315,-0.7047950837917942,-0.5448041285284597,-0.27348653987205346, , , , , , , , , , , , , , , , ,1.893297143026703,-0.5785747323613325,-0.26348775524242635, , , , , , , , , , , , , , , , , 
-3.9,-1.9,1.8002282935009255,-0.7219604592999234,-0.5400690561964527,-0.27506917192332514, , , , , , , , , , , , , , , , ,1.8093697859598237,-0.7373150083596021,-0.6636660826002674,-0.5899244441458071,-0.2624715393624465, , , , , , , , , , , , , , , 
-3.9,-1.7999999999999998,1.7202315596329065,-0.7436645690544967,-0.5354669087622307,-0.2767275604435287, , , , , , , , , , , , , , , , ,1.729001326950208,-0.7649694216287044,-0.26143049604487983, , , , , , , , , , , , , , , , , 
-3.9,-1.7000000000000002,1.644783475596576,-0.7697361761679018,-0.530950836749102,-0.27846884277225803, , , , , , , , , , , , , , , , ,1.6532108224924704,-0.7882567690476903,-0.2603631388372341, , , , , , , , , , , , , , , , , 
-3.9,-1.6,1.574866056442054,-0.7960045051904941,-0.5264828786640672,-0.2803012009040308, , , , , , , , , , , , , , , , ,1.5829842447110092,-0.8102785333076454,-0.2592678411871393, , , , , , , , , , , , , , , , , 
-3.9,-1.5,1.5112282924752405,-0.8197088228424835,-0.5220305662824405,-0.28223407646695353, , , , , , , , , , , , , , , , ,1.5190725059992558,-0.8314395450364577,-0.25814281788565063, , , , , , , , , , , , , , , , , 
-3.9,-1.4,1.454214854166444,-0.8410993761010676,-0.5175646652780423,-0.2842784447253313, , , , , , , , , , , , , , , , ,1.4618200214360415,-0.8516273596891559,-0.25698610296018093, , , , , , , , , , , , , , , , , 
-3.9,-1.2999999999999998,1.4037147846421705,-0.8608852483015059,-0.5130575274695987,-0.2864471682364851, , , , , , , , , , , , , , , , ,1.411113990805035,-0.8707858216810999,-0.2557955236003973, , , , , , , , , , , , , , , , , 
-3.9,-1.2000000000000002,1.3592457730626992,-0.8795288040342082,-0.5084817536738503,-0.2887554605560151, , , , , , , , , , , , , , , , ,1.3664695122934494,-0.8889913266745599,-0.2545686694186908, , , , , , , , , , , , , , , , , 
-3.9,-1.1,1.3201092074423002,-0.8972947939576221,-0.5038089707177446,-0.2912215043398026, , , , , , , , , , , , , , , , ,1.3271852760201606,-0.9063791136417331,-0.25330285515861506,0.19015652802086022,0.14563828148454236, , , , , , , , , , , , , , , 
-3.9,-1.0,1.2855374884675799,-0.9143509200521254,-0.4990085644684172,-0.2938672914726269, , , , , , , , , , , , , , , , ,1.292491210423106,-0.9230888412949694,-0.25199507614290967,0.200016877537275,0.12836250089314144, , , , , , , , , , , , , , , 
-3.9,-0.8999999999999999,1.2547933352100409,-0.9308248152207393,-0.49404620897655155,-0.29671979088352424, , , , , , , , , , , , , , , , ,1.2616479116919292,-0.9392469084320623,-0.2506419536915374,0.20659789543924253,0.11396187084668129, , , , , , , , , , , , , , , 
-3.9,-0.7999999999999998,1.2272195336656262,-0.9468277253763635,-0.4888819867972871,-0.29981261496836487, , , , , , , , , , , , , , , , ,1.2339964174519147,-0.9549658261405728,-0.24923966847486198,0.2117297288275036,0.10061109957577771, , , , , , , , , , , , , , , 
-3.9,-0.7000000000000002,1.2022542978055606,-0.9624626245304619,-0.4834677927040379,-0.30318847279042455, , , , , , , , , , , , , , , , ,1.2089735544890958,-0.970347888201053,-0.24778387774307853,0.21600387611969332,0.08773430210024477, , , , , , , , , , , , , , , 
-3.9,-0.6000000000000001,1.179427938313037,-0.9778272034682507,-0.4777435003182729,-0.3069029193208452, , , , , , , , , , , , , , , , ,1.1861085803629257,-0.9854888296132047,0.21969908712789302,-0.2462696120340654,0.07507874245415078, , , , , , , , , , , , , , , 
-3.9,-0.5,1.158351552122182,-0.9930158434319855,-0.4716309331165858,-0.3110303561623617, , , , , , , , , , , , , , , , ,1.165011841750349,-1.000480786338117,0.2229722624022699,-0.244691144083493,0.06252186822776497, , , , , , , , , , , , , , , 
-3.9,-0.3999999999999999,-1.008121647379241,1.138703640002795,-0.4650237163369852,-0.3156742108542075, , , , , , , , , , , , , , , , ,1.1453613613437696,-1.0154147964956983,0.22592168987412914,-0.24304182123165427,0.050004577815675126, , , , , , , , , , , , , , , 
-3.9,-0.2999999999999998,1.1202173995258438,-1.0232386513495215,-0.4577687560435778,-0.32098556078516177, , , , , , , , , , , , , , , , ,1.1268901032863168,-1.0303831348816592,-0.24131384724100743,0.2286135577281412,0.03750061074276315, , , , , , , , , , , , , , , 
-3.9,-0.20000000000000018,1.102669708914776,-1.0384642023087545,-0.44962867625637926,-0.32720089404664965, , , , , , , , , , , , , , , , ,1.1093749343036337,-1.0454816821644726,0.23109483625518856,-0.23949799451431164,0.025000035741629782, , , , , , , , , , , , , , , 
-3.9,-0.10000000000000009,-1.0539015462752455,1.0858719829686303,-0.44019332676545786,0.4123200771554924,0.3588650290838366,-0.3347309349767137, , , , , , , , , , , , , , ,1.0926274627409625,-1.0608124767359246,0.23340021270120728,-0.23758321705282873,0.01250000027922866, , , , , , , , , , , , , , , 
-3.9,0.0,1.0696627326068153,-1.069662732606807,-0.4286149842277575,0.4286149842277547,0.34442598017408815,-0.3444259801740893, , , , , , , , , , , , , , ,1.0764865876738066,-1.076486587673805,-0.2355561196899859,0.23555611968998497,0.0, , , , , , , , , , , , , , , 
