a,b,15 roots, , , , , , , , , , , , , , , , , , , ,16 roots, , , , , , , , , , , , , , , , , , , 
-4.0,-1.5,1.4807072495168834, , , , , , , , , , , , , , , , , , , ,1.488380549259998, , , , , , , , , , , , , , , , , , , 
-4.0,-1.4,1.4212888187792738, , , , , , , , , , , , , , , , , , , ,1.4287132497632395,0.19096297220700215,0.16867247589168521, , , , , , , , , , , , , , , , , 
-4.0,-1.2999999999999998,1.3695558451254344, , , , , , , , , , , , , , , , , , , ,1.3767694235690617,0.2036261442770959,0.14941839722597522, , , , , , , , , , , , , , , , , 
-4.0,-1.2000000000000002,1.324933200016071, , , , , , , , , , , , , , , , , , , ,1.331969920200708,0.21048942555465755,0.13562519993596525, , , , , , , , , , , , , , , , , 
-4.0,-1.1,1.286488082733594, , , , , , , , , , , , , , , , , , , ,1.2933779076400045,0.21555825705222487,0.12329107555231761, , , , , , , , , , , , , , , , , 
-4.0,-1.0,1.2531944917585565, , , , , , , , , , , , , , , , , , , ,1.2599639025048546,0.2196672036755396,0.11159255561859806, , , , , , , , , , , , , , , , , 
-4.0,-0.8999999999999999,1.2240974255135624, , , , , , , , , , , , , , , , , , , ,1.2307700733010805,0.2231607689827765,0.10020348234461617, , , , , , , , , , , , , , , , , 
-4.0,-0.7999999999999998,1.1983803647189475, , , , , , , , , , , , , , , , , , , ,1.2049776714194231,0.2262197657512189,0.0889674692494696, , , , , , , , , , , , , , , , , 
-4.0,-0.7000000000000002,1.175374585086645, , , , , , , , , , , , , , , , , , , ,1.1819162646940762,0.2289525681858567,0.07780466271850107, , , , , , , , , , , , , , , , , 
-4.0,-0.6000000000000001,1.1545428867163294, , , , , , , , , , , , , , , , , , , ,1.1610473917762905,0.23142994938598582,0.06667448549124655, , , , , , , , , , , , , , , , , 
-4.0,-0.5,1.1354560678637664, , , , , , , , , , , , , , , , , , , ,1.1419409700136323,0.2337010053396257,0.0555573727342222, , , , , , , , , , , , , , , , , 
-4.0,-0.3999999999999999,1.117770224331815, , , , , , , , , , , , , , , , , , , ,1.1242525385084656,0.2358013622265459,0.044444749253431684, , , , , , , , , , , , , , , , , 
-4.0,-0.2999999999999998,1.1012075776684127,0.413500957539173,0.36528198375217535, , , , , , , , , , , , , , , , , ,1.1077040395634952,0.2377577904631663,0.033333363847208475, , , , , , , , , , , , , , , , , 
-4.0,-0.20000000000000018,1.0855411905085524,0.43188738716055125,0.34827755574918884, , , , , , , , , , , , , , , , , ,1.0920684967860896,0.23959097533762727,0.022222223412816558, , , , , , , , , , , , , , , , , 
-4.0,-0.10000000000000009,1.0705830840258195,0.4440488861506458,0.33758989413836016, , , , , , , , , , , , , , , , , ,1.0771581046272143,0.24131726904722586,0.01111111111576108, , , , , , , , , , , , , , , , , 
-4.0,0.0,1.0561750751306167,0.4536488664186267,0.32952270307080345, , , , , , , , , , , , , , , , , ,1.0628150467154014,0.24294984772274975,0.0, , , , , , , , , , , , , , , , , 
-4.0,0.09999999999999964,1.0421816948431353,0.46175077145664367,0.32299221763699965, , , , , , , , , , , , , , , , , ,1.0489044040904427,0.2444994999740142,-0.011111111106461395, , , , , , , , , , , , , , , , , 
-4.0,0.20000000000000018,1.028484661569739,0.46884544856587057,0.31749503548738467, , , , , , , , , , , , , , , , , ,1.0353086267507527,0.24597518397335222,-0.02222222103162628, , , , , , , , , , , , , , , , , 
-4.0,0.2999999999999998,1.0149784974706846,0.47520877583795934,0.3127476762390039, , , , , , , , , , , , , , , , , ,1.0219231566212652,0.2473844270782743,-0.03333330281989935, , , , , , , , , , , , , , , , , 
-4.0,0.40000000000000036,1.0015669710040664,0.48101459655442036,0.30857194777633373, , , , , , , , , , , , , , , , , ,1.0086528860222945,0.24873362193656245,-0.044444139668907943, , , , , , , , , , , , , , , , , 
-4.0,0.5,0.988160119571092,0.4863811242793026,0.30484748820666097, , , , , , , , , , , , , , , , , ,0.995409209662287,0.25002824802654916,-0.05555373932739884, , , , , , , , , , , , , , , , , 
-4.0,0.5999999999999996,0.9746716559803019,0.49139330237737583,0.3014887438784532, , , , , , , , , , , , , , , , , ,0.9821074831262768,0.2512730415879486,-0.06665886248692872, , , , , , , , , , , , , , , , , 
-4.0,0.7000000000000002,0.9610166040248895,0.4961148221016557,0.2984325285604013, , , , , , , , , , , , , , , , , ,0.9686647404602823,0.2524721265117204,-0.07775104071191573, , , , , , , , , , , , , , , , , 
-4.0,0.7999999999999998,0.947109077115373,0.5005951170841266,0.29563076199240146, , , , , , , , , , , , , , , , , ,0.9549975442393943,0.25362911827835194,-0.08881140454976827, , , , , , , , , , , , , , , , , 
-4.0,0.9000000000000004,0.9328602758898032,0.5048737011561443,0.29304596514022435, , , , , , , , , , , , , , , , , ,0.9410198152163978,0.254747205270663,-0.0998029345787991, , , , , , , , , , , , , , , , , 
-4.0,1.0,0.9181770724406534,0.5089829981351807,0.29064833663804057, , , , , , , , , , , , , , , , , ,0.9266403392067349,0.2558292154209109,-0.11066089889797237, , , , , , , , , , , , , , , , , 
-4.0,1.0999999999999996,0.9029616759240016,0.5129502695423726,-0.382087499572451,-0.35270923691716943,0.28841378051600614, , , , , , , , , , , , , , , ,0.911759286652794,0.2568776693201283,-0.12128484261679078, , , , , , , , , , , , , , , , , 
-4.0,1.2000000000000002,0.8871114429998365,0.5167989861195927,-0.4046761169191382,-0.3343982979771131,0.2863225329671249, , , , , , , , , , , , , , , ,0.8962627124612632,0.25789482425392585,-0.1315390165561978, , , , , , , , , , , , , , , , , 
-4.0,1.2999999999999998,0.870511508066856,0.5205498413134066,-0.41839307487259936,-0.32458825614060377,0.2843581817934335, , , , , , , , , , , , , , , ,0.8800151488561239,0.2588827102082772,-0.14126880603355005, , , , , , , , , , , , , , , , , 
-4.0,1.4000000000000004,0.8529975267156887,0.5242215374751233,-0.42912888353751927,-0.3174580132148133,0.28250694897997247, , , , , , , , , , , , , , , ,0.8628578602055483,0.25984316020066184,-0.15033290708473668, , , , , , , , , , , , , , , , , 
-4.0,1.5,0.8342427046243943,0.5278314263018021,-0.4381673647457346,-0.31177679160864247,0.2807571566920877, , , , , , , , , , , , , , , ,0.8446425939944645,0.2607778353522947,-0.15863709203685886, , , , , , , , , , , , , , , , , 
-4.0,1.5999999999999996,0.8134995125203327,0.5313960670568755,-0.44606564410002164,-0.3070288565577185,0.2790988220762943, , , , , , , , , , , , , , , ,0.8253591901708496,0.26168824614390757,-0.1661507644815787, , , , , , , , , , , , , , , , , 
-4.0,1.7000000000000002,-1.501809687668148,-1.25376989183414,0.7891964285570681,0.534931750211371,-0.4531303158277564,-0.30294053413689076,0.27752334549558316, , , , , , , , , , , , , ,-1.5089176088102207,-1.2612323053218053,0.805329789373929,0.26257577050241754,-0.17290033343613675, , , , , , , , , , , , , , , 
-4.0,1.7999999999999998,-1.6326669578002426,-1.1915806702649807,0.7604199981331844,0.5384550339258258,-0.45955333367404044,-0.29934651777280724,0.27602326746188127, , , , , , , , , , , , , ,-1.6407199970229944,-1.1985140729423231,0.7850774075352503,0.6463450357756952,0.5922344733135576,0.2634416691497888,-0.17894911316686404, , , , , , , , , , , , , 
-4.0,1.9000000000000004,-1.741701349604214,-1.1530806144810533,0.7346863063223313,0.5419833451344245,-0.46546513788642413,-0.2961382912390098,0.274592076448535, , , , , , , , , , , , , ,-1.7503823914986056,-1.1598285961709542,0.7644794398783018,0.6638813482246352,0.5826888912119894,0.2642870988081694,-0.18437666403446362, , , , , , , , , , , , , 
-4.0,2.0,-1.8432960318953038,-1.1235810260311845,0.7166594027855445,0.5455357122620955,-0.47095956738908684,-0.29324033211590284,0.2732240557218717, , , , , , , , , , , , , ,-1.8525252223572624,-1.130249617106639,0.7408813463799657,0.6836054889635632,0.5757372815266236,0.265113123500406,-0.18926426482871683, , , , , , , , , , , , , 
-4.0,2.0999999999999996,-1.9413458652761797,-1.0989031331032613,0.7033055397320688,0.5491337304627558,-0.47610704529970194,-0.2905977453939163,0.2719141599101247, , , , , , , , , , , , , ,-1.9510889373078202,-1.1055526780343121,0.5700834695219757,0.2659207244555354,-0.19368707248200437, , , , , , , , , , , , , , , 
-4.0,2.2,-2.0374671052122113,-1.0771721164257737,0.6924819307422164,0.5528029247837472,-0.48096219428529474,-0.28816926217186023,0.2706579144355782, , , , , , , , , , , , , ,-2.04770633789348,-1.0838465666615593,0.5652432438719702,0.26671080860905033,-0.1977110011017226, , , , , , , , , , , , , , , 
-4.0,2.3,-2.132459066853915,-1.0573554712196993,0.6831383640187948,0.5565747970794449,-0.4855685324927866,-0.2859230106798513,0.2694513332299566, , , , , , , , , , , , , ,-2.1431843687300995,-1.0640915962094337,0.5609732123394799,0.2674842161199069,-0.20139224960688762, , , , , , , , , , , , , , , 
-4.0,2.4000000000000004,-2.2267574103766687,-1.0388073434741492,0.6747027223379566,0.5604901069184108,-0.48996152679432126,-0.28383382733365703,0.26829085064744174, , , , , , , , , , , , , ,-2.237962683777101,0.5571307794752414,-1.0456387006826613,0.2682417268452475,-0.204778061828778, , , , , , , , , , , , , , , 
-4.0,2.5,-2.320614785801943,-1.0210841105916255,0.666812940362035,0.5646045071047914,-0.49417066376356383,-0.2818814747447416,0.26717326453034934, , , , , , , , , , , , , ,-2.3322961929567954,-1.028043157853128,0.5536240055577695,0.268984065972971,-0.20790792483814632, , , , , , , , , , , , , , , 
-4.0,2.5999999999999996,-2.4141842236123643,-1.0038564847284512,0.6591965166058733,0.5689990751728948,-0.49822090351897486,-0.28004942162652885,0.2660956892469405, , , , , , , , , , , , , ,-2.426339274560538,-1.010975926556999,0.5503895585332954,0.26971190938453743,-0.21081481712574787, , , , , , , , , , , , , , , 
-4.0,2.7,-2.5075614972371043,-0.9868622650065246,0.6515977841987397,0.5738023053762565,-0.5021337376327359,-0.2783239806833722,0.2650555152964459, , , , , , , , , , , , , ,-2.5201885371369257,-0.9941760839568363,0.5473816409969907,0.27042588795835587,-0.21352634228529385, , , , , , , , , , , , , , , 
-4.0,2.8,-2.600808124564278,-0.969878166173563,0.6436984149411331,0.5792439012587529,-0.5059279789537904,-0.27669368622657675,0.2640503756969366, , , , , , , , , , , , , ,-2.6139060314576748,-0.977422602002175,0.5445658774157178,0.2711265916011278,-0.21606569677957344, , , , , , , , , , , , , , , 
-4.0,2.9000000000000004,-2.6939644808261365,-0.9527011893193835,0.6349331552870215,0.5858249688459619,-0.5096203712528203,-0.2751488340442453,0.26307811689658983, , , , , , , , , , , , , ,-2.707532480942394,-0.9605158731943731,0.5419156926144432,0.27181457244572826,-0.21845246995541462, , , , , , , , , , , , , , , 
-4.0,3.0,-2.78705755829048,-0.935135130459547,0.6235467412892721,0.5952528950112702,-0.513226073419117,-0.2736811359537088,0.2621367742506253, , , , , , , , , , , , , ,-2.80109510992703,-0.9432642085434184,0.5394100410787934,0.27249034881943096,-0.2207032955103388, , , , , , , , , , , , , , , 
-4.0,3.0999999999999996,-2.880105696631294,-0.9169811208672483,-0.5167590587804854,-0.272283455202684,0.2612245506435347, , , , , , , , , , , , , , , ,-2.894612415430036,-0.9254722071216862,0.5370319229913921,0.27315440732101937,-0.22283237690579052, , , , , , , , , , , , , , , 
-4.0,3.2,-2.9731215380934577,-0.8980336819071426,-0.5202324580080024,-0.27094960167988835,0.2603397982647808, , , , , , , , , , , , , , , ,-2.988097147999261,-0.9069271930538748,0.5347673740883527,0.27380720561616007,-0.2248519110928729, , , , , , , , , , , , , , , 
-4.0,3.3,-3.0661139124108567,-0.8780784944382254,-0.5236588701819079,-0.2696741705213955,0.2594810024762338, , , , , , , , , , , , , , , ,-3.0815582129311068,-0.8873778023499207,0.5326047578634407,0.274449174845494,-0.22677243013902526, , , , , , , , , , , , , , , 
-4.0,3.4000000000000004,-3.159089060988005,-0.8568478102506922,-0.5270506583231516,-0.26845241453000335,0.2586467682377129, , , , , , , , , , , , , , , ,-3.175001905002002,-0.8665070065635067,0.5305342573802272,0.27508072157369423,-0.22860307720358894, , , , , , , , , , , , , , , 
-4.0,3.5,-3.252051444781523,-0.8337725337859163,-0.5304202542572245,0.257835807623739,-0.2672801407583545, , , , , , , , , , , , , , , ,-3.2684327232944774,-0.8439699634895202,-0.6213853986417257,-0.5979992039618448,0.5285475007952429,0.2757022297236934,-0.23035183058502878, , , , , , , , , , , , , 
-4.0,3.5999999999999996,-3.34500428518001,-0.807116264761071,-0.5337804892354181,0.2570469295420425,-0.2661536276807183, , , , , , , , , , , , , , , ,-3.361853916717886,-0.8197544851658597,-0.6412256124897324,-0.5832662389497666,0.5266372807043938,0.2763140621893419,-0.23202568627068687, , , , , , , , , , , , , 
-4.0,3.7,-3.437949930903434,-0.7719837987975637,-0.5371449814175666,0.25627903027784615,-0.2650695567951517, , , , , , , , , , , , , , , ,-3.45526785405171,-0.794835040998388,-0.6558107981630477,-0.5749613294413436,0.5247973397946264,0.27691656232189243,-0.23363080750381632, , , , , , , , , , , , , 
-4.0,3.8,-3.530890109902506,-0.7354318884265703,-0.5405286183871035,0.2555310850709608,-0.26402495608876586, , , , , , , , , , , , , , , ,-3.548676278001173,-0.7702182201125165,-0.6704728995319156,-0.5686620892798342,0.5230222041550634,0.27751005561017167,-0.23517264800774268, , , , , , , , , , , , , 
-4.0,3.9000000000000004,-3.62382610424506,-0.7140886738089363,-0.5439481895098379,0.2548021410327285,-0.26301715367875117, , , , , , , , , , , , , , , ,-3.642080481579483,-0.7432805403066997,-0.689364638653976,-0.5634517234790399,0.5213070535712183,0.2780948505463898,-0.23665605372836965, , , , , , , , , , , , , 
-4.0,4.0,-3.7167588728044594,-0.6998946389405791,-0.5474232614495208,0.2540913105657705,-0.26204373851353635, , , , , , , , , , , , , , , ,-3.735481431845188,-0.5589497167294862,0.5196476170143455,0.278671240075946,-0.23808534774749351, , , , , , , , , , , , , , , 
-3.9,-4.0,3.716868050696518, , , , , , , , , , , , , , , , , , , ,3.7355915413058947, , , , , , , , , , , , , , , , , , , 
-3.9,-3.9,3.6239597939963835, , , , , , , , , , , , , , , , , , , ,3.6422153120491103, , , , , , , , , , , , , , , , , , , 
-3.9,-3.8,3.531054678373809, , , , , , , , , , , , , , , , , , , ,3.5488422506664814, , , , , , , , , , , , , , , , , , , 
-3.9,-3.7,3.438153636136568, , , , , , , , , , , , , , , , , , , ,3.455473297417447, , , , , , , , , , , , , , , , , , , 
-3.9,-3.6,3.345257912904772, , , , , , , , , , , , , , , , , , , ,3.362109708544812, , , , , , , , , , , , , , , , , , , 
-3.9,-3.5,3.2523691858714945, , , , , , , , , , , , , , , , , , , ,3.268753175542515, , , , , , , , , , , , , , , , , , , 
-3.9,-3.4,3.159489731842249, , , , , , , , , , , , , , , , , , , ,3.1754059946254527, , , , , , , , , , , , , , , , , , , 
-3.9,-3.3,3.066622668258317, , , , , , , , , , , , , , , , , , , ,3.082071309803074, , , , , , , , , , , , , , , , , , , 
-3.9,-3.2,2.973772302300133, , , , , , , , , , , , , , , , , , , ,2.988753464949196, , , , , , , , , , , , , , , , , , , 
-3.9,-3.1,2.8809446416920506, , , , , , , , , , , , , , , , , , , ,2.895458518941665, , , , , , , , , , , , , , , , , , , 
-3.9,-3.0,2.7881481499650165, , , , , , , , , , , , , , , , , , , ,2.8021950073228603, , , , , , , , , , , , , , , , , , , 
-3.9,-2.9,2.6953948751532186, , , , , , , , , , , , , , , , , , , ,2.7089750805333193, , , , , , , , , , , , , , , , , , , 
-3.9,-2.8,2.6027021547436124, , , , , , , , , , , , , , , , , , , ,2.6158162232168305, , , , , , , , , , , , , , , , , , , 
-3.9,-2.7,2.5100952181958918, , , , , , , , , , , , , , , , , , , ,2.5227438785443668, , , , , , , , , , , , , , , , , , , 
-3.9,-2.6,2.4176111984511786, , , , , , , , , , , , , , , , , , , ,2.429795493091088, , , , , , , , , , , , , , , , , , , 
-3.9,-2.5,2.3253053662052365, , , , , , , , , , , , , , , , , , , ,2.337026802427371, , , , , , , , , , , , , , , , , , , 
-3.9,-2.4,2.233260870303644, , , , , , , , , , , , , , , , , , , ,2.24452165045098, , , , , , , , , , , , , , , , , , , 
-3.9,-2.3,2.1416039583957858, , , , , , , , , , , , , , , , , , , ,2.152407330484139, , , , , , , , , , , , , , , , , , , 
-3.9,-2.2,2.0505275476764786, , , , , , , , , , , , , , , , , , , ,2.060878335631073, , , , , , , , , , , , , , , , , , , 
-3.9,-2.1,1.9603268083646421, , , , , , , , , , , , , , , , , , , ,1.9702321969170868, , , , , , , , , , , , , , , , , , , 
-3.9,-2.0,1.871449941437457, , , , , , , , , , , , , , , , , , , ,1.8809205851916735, , , , , , , , , , , , , , , , , , , 
-3.9,-1.9,1.7845624352093417, , , , , , , , , , , , , , , , , , , ,1.7936138861722455, , , , , , , , , , , , , , , , , , , 
-3.9,-1.7999999999999998,1.700607803651648, , , , , , , , , , , , , , , , , , , ,1.7092620269594618, , , , , , , , , , , , , , , , , , , 
-3.9,-1.7000000000000002,1.6208175062673797, , , , , , , , , , , , , , , , , , , ,1.6291038486331608, , , , , , , , , , , , , , , , , , , 
-3.9,-1.6,1.5465931683199805, , , , , , , , , , , , , , , , , , , ,1.554547819961703, , , , , , , , , , , , , , , , , , , 
-3.9,-1.5,1.4792151118514203, , , , , , , , , , , , , , , , , , , ,1.4868785330767265, , , , , , , , , , , , , , , , , , , 
-3.9,-1.4,1.4194723209171354, , , , , , , , , , , , , , , , , , , ,1.4268854964338904,0.19275215367030157,0.1678598839827366, , , , , , , , , , , , , , , , , 
-3.9,-1.2999999999999998,1.3674430090511671, , , , , , , , , , , , , , , , , , , ,1.374644351483172,0.2047539343226803,0.1492506690146999, , , , , , , , , , , , , , , , , 
-3.9,-1.2000000000000002,1.322566836990702, , , , , , , , , , , , , , , , , , , ,1.3295907822901878,0.2115001800175458,0.13555922183317556, , , , , , , , , , , , , , , , , 
-3.9,-1.1,1.283912026511875, , , , , , , , , , , , , , , , , , , ,1.2907889879182695,0.2165179476918808,0.12326241800340094, , , , , , , , , , , , , , , , , 
-3.9,-1.0,1.2504453467730778, , , , , , , , , , , , , , , , , , , ,1.2572022570155714,0.22059871999677114,0.111580100546578, , , , , , , , , , , , , , , , , 
-3.9,-0.8999999999999999,1.2212017925416943, , , , , , , , , , , , , , , , , , , ,1.2278627603561325,0.22407492322330494,0.10019831343002449, , , , , , , , , , , , , , , , , 
-3.9,-0.7999999999999998,1.1953551914414808, , , , , , , , , , , , , , , , , , , ,1.2019421101501109,0.22712255070547263,0.0889654911136874, , , , , , , , , , , , , , , , , 
-3.9,-0.7000000000000002,1.1722286717253139, , , , , , , , , , , , , , , , , , , ,1.1787617496262,0.22984765190473333,0.07780398877865753, , , , , , , , , , , , , , , , , 
-3.9,-0.6000000000000001,1.1512785140698472, , , , , , , , , , , , , , , , , , , ,1.1577767300405968,0.23231973502248215,0.06667428984153052, , , , , , , , , , , , , , , , , 
-3.9,-0.5,1.1320703576738151, , , , , , , , , , , , , , , , , , , ,1.1385518508161434,0.23458714697904628,0.05555732729336517, , , , , , , , , , , , , , , , , 
-3.9,-0.3999999999999999,1.1142561501936854, , , , , , , , , , , , , , , , , , , ,1.1207385529720917,0.236685042102824,0.044444741632784904, , , , , , , , , , , , , , , , , 
-3.9,-0.2999999999999998,1.097554658824899,0.4165219907054408,0.3629877113841502, , , , , , , , , , , , , , , , , ,1.1040553833929725,0.23863987889492438,0.033333363084357734, , , , , , , , , , , , , , , , , 
-3.9,-0.20000000000000018,1.0817359279274794,0.4340696222257606,0.34682813155380643, , , , , , , , , , , , , , , , , ,1.0882724154857388,0.24047212817352592,0.02222222338305231, , , , , , , , , , , , , , , , , 
-3.9,-0.10000000000000009,1.0666091931039903,0.44602200935628633,0.33636216513547357, , , , , , , , , , , , , , , , , ,1.073199136133498,0.24219799057221342,0.011111111115645415, , , , , , , , , , , , , , , , , 
-3.9,0.0,1.0520135555276307,0.45553598755336766,0.3283982285944585, , , , , , , , , , , , , , , , , ,1.0586751026139354,0.24383053166927804,0.0, , , , , , , , , , , , , , , , , 
-3.9,0.09999999999999964,1.0378107637660483,0.4635988154529397,0.3219276449570244, , , , , , , , , , , , , , , , , ,1.0445627165097877,0.24538045829771238,-0.011111111106576645, , , , , , , , , , , , , , , , , 
-3.9,0.20000000000000018,1.0238795645621028,0.47067783596836626,0.31646987629053225, , , , , , , , , , , , , , , , , ,1.0307415758613676,0.24685666650110638,-0.022222221061392218, , , , , , , , , , , , , , , , , 
-3.9,0.2999999999999998,1.0101112002646586,0.4770392864765195,0.31175072648704466, , , , , , , , , , , , , , , , , ,1.0171039834698818,0.24826663600387577,-0.03333330358273608, , , , , , , , , , , , , , , , , 
-3.9,0.40000000000000036,0.9964057261303882,0.48285239275424696,0.3075964481620521, , , , , , , , , , , , , , , , , ,1.0035512866257488,0.2496167222977927,-0.044444147287888446, , , , , , , , , , , , , , , , , 
-3.9,0.5,0.9826688908934722,0.48823294489170566,0.30388905965718876, , , , , , , , , , , , , , , , , ,0.9899907983821168,0.250912375581661,-0.055553784721333425, , , , , , , , , , , , , , , , , 
-3.9,0.5999999999999996,0.9688093742206282,0.49326455858964924,0.3005443859428115, , , , , , , , , , , , , , , , , ,0.9763331060472344,0.2521583086504783,-0.06665905741354941, , , , , , , , , , , , , , , , , 
-3.9,0.7000000000000002,0.9547362278362272,0.4980102020269939,0.2975000926635287, , , , , , , , , , , , , , , , , ,0.9624896107921181,0.2533586267548496,-0.07775170735039498, , , , , , , , , , , , , , , , , 
-3.9,0.7999999999999998,0.9403564815456976,0.5025189538460475,0.29470865137652785, , , , , , , , , , , , , , , , , ,0.9483701498140974,0.25451692992204744,-0.08881332856427399, , , , , , , , , , , , , , , , , 
-3.9,0.9000000000000004,0.9255731357922842,0.5068302189803371,0.2921329561396956, , , , , , , , , , , , , , , , , ,0.9338804726331379,0.25563639431316965,-0.09980778647688972, , , , , , , , , , , , , , , , , 
-3.9,1.0,0.9102841072371747,0.5109764934307948,0.28974346685580804, , , , , , , , , , , , , , , , , ,0.9189190598004703,0.2567198374329585,-0.11067180791226479, , , , , , , , , , , , , , , , , 
-3.9,1.0999999999999996,0.8943822903695078,0.5149852641012527,-0.3853756381805814,-0.3493834059138169,0.28751627542719665, , , , , , , , , , , , , , , ,0.9033722615019615,0.25776977151004354,-0.1213069439363595, , , , , , , , , , , , , , , , , 
-3.9,1.2000000000000002,0.8777529212643709,0.5188803677118348,-0.40642800496778003,-0.33269400416173694,0.2854317574679286, , , , , , , , , , , , , , , ,0.8871068054622138,0.2587884467295309,-0.13157955657048656, , , , , , , , , , , , , , , , , 
-3.9,1.2999999999999998,0.8602517445028258,0.522683011825042,-0.41991875467369943,-0.3231843992454241,0.28347360572973457, , , , , , , , , , , , , , , ,0.8699629497308682,0.25977788730467494,-0.14133633702012444, , , , , , , , , , , , , , , , , 
-3.9,1.4000000000000004,0.8416235098009948,0.5264125772577106,-0.43058198808727355,-0.3161926705184298,0.28162812387723624, , , , , , , , , , , , , , , ,0.85176869810212,0.2607399211484347,-0.15043558540524382, , , , , , , , , , , , , , , , , 
-3.9,1.5,0.8212913201331209,0.5300872941813161,-0.4395977740948005,-0.3105938075183878,0.2798836979214835, , , , , , , , , , , , , , , ,0.8324313115909111,0.2616762053672823,-0.1587808860695806, , , , , , , , , , , , , , , , , 
-3.9,1.5999999999999996,0.7979432819696958,0.5337248513179861,-0.44749522287695637,-0.3059015949364145,0.2782303959806534, , , , , , , , , , , , , , , ,0.8121465701613044,0.2625882469404073,-0.16633854818025448, , , , , , , , , , , , , , , , , 
-3.9,1.7000000000000002,-1.5050491819550353,-1.2458454296990857,0.7697484043959065,0.5373429966887537,-0.45457035149730085,-0.3018540891467197,0.27665965978182866, , , , , , , , , , , , , ,-1.5122059170606637,-1.2532405372675965,0.7914572582151589,0.6397781719426209,0.59681784487933,0.26347742081286457,-0.17313211108441592, , , , , , , , , , , , , 
-3.9,1.7999999999999998,-1.6338975228949577,-1.1856302105962688,0.741372507602187,0.5409601889301672,-0.46101037524221283,-0.2982916294580926,0.2751640639189788, , , , , , , , , , , , , ,-1.641963368037923,-1.192537255178985,0.770586514592803,0.6586812665314097,0.5853383773126287,0.2643449852013444,-0.1792228866341828, , , , , , , , , , , , , 
